epoch,step,train_auprc,train_auroc,train_loss,val_auprc,val_auroc,val_loss
0,73,,,,0.827663779258728,0.8752962350845337,0.4429895281791687
0,73,0.8196335434913635,0.8565564155578613,0.4714500606060028,,,
1,147,,,,0.8580869436264038,0.8824367523193359,0.42708104848861694
1,147,0.8444736003875732,0.8776781558990479,0.43264251947402954,,,
2,221,,,,0.8665876388549805,0.8864195346832275,0.4224846363067627
2,221,0.8647234439849854,0.8861298561096191,0.417782187461853,,,
3,295,,,,0.8647878766059875,0.8864834308624268,0.42982229590415955
3,295,0.8672405481338501,0.8879901170730591,0.4148348569869995,,,
4,369,,,,0.8744693994522095,0.8941689729690552,0.40474042296409607
4,369,0.871188223361969,0.889915943145752,0.4117119610309601,,,
5,443,,,,0.8785445690155029,0.8969887495040894,0.3998968005180359
5,443,0.8753814697265625,0.8944140076637268,0.40296700596809387,,,
6,517,,,,0.8772576451301575,0.8976475596427917,0.4006989598274231
6,517,0.8771839141845703,0.8957895636558533,0.40083855390548706,,,
7,591,,,,0.8802884817123413,0.8964035511016846,0.4074437618255615
7,591,0.8821876049041748,0.8978729248046875,0.39766427874565125,,,
8,665,,,,0.8851147294044495,0.9015079736709595,0.3935297131538391
8,665,0.8853199481964111,0.9014354348182678,0.3907879590988159,,,
9,739,,,,0.887869656085968,0.9017813801765442,0.3993092477321625
9,739,0.8898767232894897,0.902753472328186,0.38905149698257446,,,
10,813,,,,0.8892574310302734,0.9035787582397461,0.38760846853256226
10,813,0.8905811309814453,0.9039958715438843,0.3871813416481018,,,
11,887,,,,0.8980839848518372,0.9088077545166016,0.37966540455818176
11,887,0.8922567367553711,0.9064730405807495,0.381587415933609,,,
12,961,,,,0.8996827602386475,0.9108266830444336,0.3754301965236664
12,961,0.8960144519805908,0.9091992974281311,0.3766023814678192,,,
13,1035,,,,0.8930525779724121,0.9076404571533203,0.3794480860233307
13,1035,0.8968684077262878,0.9092061519622803,0.37636709213256836,,,
14,1109,,,,0.9053542613983154,0.9141288995742798,0.368973970413208
14,1109,0.8998807668685913,0.9111522436141968,0.3725884258747101,,,
15,1183,,,,0.8772661685943604,0.9023821353912354,0.38751113414764404
15,1183,0.9009219408035278,0.912420928478241,0.37020766735076904,,,
16,1257,,,,0.9071450233459473,0.9164338111877441,0.3624285161495209
16,1257,0.8999327421188354,0.9115841388702393,0.37165403366088867,,,
17,1331,,,,0.9068393707275391,0.9159528017044067,0.36327481269836426
17,1331,0.9044803977012634,0.9147920608520508,0.3653566539287567,,,
18,1405,,,,0.9053730964660645,0.9148355722427368,0.3665221929550171
18,1405,0.9061375856399536,0.9157675504684448,0.3630361258983612,,,
19,1479,,,,0.9123539924621582,0.9188945293426514,0.35749557614326477
19,1479,0.9048718214035034,0.9155585169792175,0.3633464574813843,,,
20,1553,,,,0.903794527053833,0.9166868925094604,0.36162737011909485
20,1553,0.9076638221740723,0.9174553155899048,0.3596211373806,,,
21,1627,,,,0.9103663563728333,0.918755292892456,0.3564359247684479
21,1627,0.9091911911964417,0.9183506965637207,0.357748806476593,,,
22,1701,,,,0.9092810153961182,0.915310263633728,0.36761632561683655
22,1701,0.9077702760696411,0.9183688759803772,0.35749703645706177,,,
23,1775,,,,0.909751832485199,0.9193261861801147,0.3593122363090515
23,1775,0.9100221395492554,0.9189425706863403,0.3570852279663086,,,
24,1849,,,,0.9109392762184143,0.9188368320465088,0.3616012632846832
24,1849,0.9098385572433472,0.9189029335975647,0.35697662830352783,,,
25,1923,,,,0.9131758213043213,0.9200564622879028,0.3540601134300232
25,1923,0.909183144569397,0.9186705350875854,0.3571978807449341,,,
26,1997,,,,0.9131660461425781,0.9201182723045349,0.35813257098197937
26,1997,0.912126362323761,0.9212804436683655,0.35158416628837585,,,
27,2071,,,,0.914471447467804,0.9213777780532837,0.35187050700187683
27,2071,0.9126434326171875,0.9210023283958435,0.3529428243637085,,,
28,2145,,,,0.9118537306785583,0.9197854399681091,0.35863834619522095
28,2145,0.9134416580200195,0.9220132827758789,0.35057738423347473,,,
29,2219,,,,0.919375479221344,0.9252889156341553,0.3451102375984192
29,2219,0.9109358787536621,0.9211925864219666,0.35165342688560486,,,
30,2293,,,,0.9168232679367065,0.9236037731170654,0.3473169207572937
30,2293,0.9138294458389282,0.9228068590164185,0.34898731112480164,,,
31,2367,,,,0.9165701866149902,0.9233955144882202,0.3475937843322754
31,2367,0.9130815863609314,0.9220317006111145,0.350266695022583,,,
32,2441,,,,0.9144999980926514,0.92097008228302,0.3533150851726532
32,2441,0.9146345853805542,0.9225049614906311,0.34979212284088135,,,
33,2515,,,,0.9163640737533569,0.9244784116744995,0.34613361954689026
33,2515,0.9126513004302979,0.9222526550292969,0.3500182628631592,,,
34,2589,,,,0.9168069362640381,0.924198567867279,0.3456353545188904
34,2589,0.9152047038078308,0.9239198565483093,0.3465368151664734,,,
35,2663,,,,0.91996169090271,0.9264222383499146,0.3416896462440491
35,2663,0.9147058129310608,0.9232856035232544,0.3470682203769684,,,
36,2737,,,,0.9103467464447021,0.9204005002975464,0.35355979204177856
36,2737,0.9158125519752502,0.9239621162414551,0.3457738161087036,,,
37,2811,,,,0.9183487296104431,0.926048994064331,0.3422074317932129
37,2811,0.91828852891922,0.9256443977355957,0.3427160084247589,,,
38,2885,,,,0.9129326343536377,0.9215933680534363,0.3547694981098175
38,2885,0.9165337085723877,0.9250929355621338,0.3439556658267975,,,
39,2959,,,,0.9179112911224365,0.9252228736877441,0.34362468123435974
39,2959,0.9161043167114258,0.9238992929458618,0.34628477692604065,,,
