epoch,step,train_auprc,train_auroc,train_loss,val_auprc,val_auroc,val_loss
0,73,,,,0.8327099084854126,0.879336416721344,0.4473258852958679
0,73,0.8082598447799683,0.8386795520782471,0.49692291021347046,,,
1,147,,,,0.8690552711486816,0.8885242938995361,0.41507649421691895
1,147,0.8372659683227539,0.8728349208831787,0.44287988543510437,,,
2,221,,,,0.8776055574417114,0.8931743502616882,0.40963754057884216
2,221,0.8591892719268799,0.8812465667724609,0.4271136522293091,,,
3,295,,,,0.8754105567932129,0.8954045176506042,0.4153103530406952
3,295,0.8669904470443726,0.887296736240387,0.41619873046875,,,
4,369,,,,0.8761582374572754,0.8962544202804565,0.4043101966381073
4,369,0.87162184715271,0.890470564365387,0.41082412004470825,,,
5,443,,,,0.880666971206665,0.8995047807693481,0.39508819580078125
5,443,0.872534990310669,0.8920924663543701,0.4075053334236145,,,
6,517,,,,0.8838918209075928,0.9004700779914856,0.3942044973373413
6,517,0.8803317546844482,0.8969314098358154,0.39940589666366577,,,
7,591,,,,0.8862107992172241,0.9024710655212402,0.3913167119026184
7,591,0.8807036876678467,0.8984204530715942,0.39573484659194946,,,
8,665,,,,0.8866225481033325,0.9028783440589905,0.3922920823097229
8,665,0.8813320398330688,0.899671733379364,0.3934767246246338,,,
9,739,,,,0.8902648687362671,0.9093717932701111,0.3764279782772064
9,739,0.8845381140708923,0.9018223285675049,0.3895207941532135,,,
10,813,,,,0.89604651927948,0.9094834327697754,0.3747407793998718
10,813,0.8890864253044128,0.9025607109069824,0.38864845037460327,,,
11,887,,,,0.9003530740737915,0.9108186960220337,0.3758065700531006
11,887,0.8937257528305054,0.9066587686538696,0.3822234570980072,,,
12,961,,,,0.9043632745742798,0.9133725762367249,0.3685121536254883
12,961,0.8932693600654602,0.9062095880508423,0.3819437026977539,,,
13,1035,,,,0.9085609316825867,0.9163788557052612,0.3632885813713074
13,1035,0.8972263336181641,0.9084113240242004,0.3783406615257263,,,
14,1109,,,,0.9084054231643677,0.9168446660041809,0.3644910156726837
14,1109,0.8984217643737793,0.9098178148269653,0.374630868434906,,,
15,1183,,,,0.9045864343643188,0.9130341410636902,0.3732238709926605
15,1183,0.903295636177063,0.912095308303833,0.3704156279563904,,,
16,1257,,,,0.9118051528930664,0.9194681644439697,0.3563678562641144
16,1257,0.9019380807876587,0.9112594723701477,0.3727464973926544,,,
17,1331,,,,0.9009002447128296,0.915876030921936,0.3652532696723938
17,1331,0.90582275390625,0.9148826599121094,0.36546239256858826,,,
18,1405,,,,0.914279043674469,0.9202314615249634,0.3552420735359192
18,1405,0.8990112543106079,0.9122417569160461,0.36997148394584656,,,
19,1479,,,,0.9152382612228394,0.9213412404060364,0.35399433970451355
19,1479,0.904711127281189,0.9144768714904785,0.3660861849784851,,,
20,1553,,,,0.9095855951309204,0.9185328483581543,0.3588218092918396
20,1553,0.9100441932678223,0.9176963567733765,0.35977479815483093,,,
21,1627,,,,0.911421537399292,0.9179738163948059,0.36017656326293945
21,1627,0.9095146656036377,0.9172494411468506,0.36092719435691833,,,
22,1701,,,,0.9144240617752075,0.9218610525131226,0.35275524854660034
22,1701,0.9085908532142639,0.9181919693946838,0.35859304666519165,,,
23,1775,,,,0.9130175113677979,0.9233065843582153,0.3477116823196411
23,1775,0.9084128737449646,0.9182712435722351,0.35809510946273804,,,
24,1849,,,,0.9063156843185425,0.9194899797439575,0.3571659326553345
24,1849,0.9047789573669434,0.9159523844718933,0.3627888560295105,,,
