epoch,step,train_auprc,train_auroc,train_loss,val_auprc,val_auroc,val_loss
0,73,,,,0.827277421951294,0.8701391220092773,0.4658614695072174
0,73,0.8057118058204651,0.8409278392791748,0.4938087463378906,,,
1,147,,,,0.8543769121170044,0.8820523619651794,0.42442330718040466
1,147,0.8336303234100342,0.8744578957557678,0.44004738330841064,,,
2,221,,,,0.8645049333572388,0.8859573602676392,0.4232018291950226
2,221,0.8660929203033447,0.8852378129959106,0.4205552339553833,,,
3,295,,,,0.8675897121429443,0.8890243768692017,0.41406503319740295
3,295,0.8692070841789246,0.888283371925354,0.4156772792339325,,,
4,369,,,,0.8709509372711182,0.8904252648353577,0.41826385259628296
4,369,0.8780882358551025,0.893134593963623,0.4068518579006195,,,
5,443,,,,0.8753441572189331,0.8960049152374268,0.4057987928390503
5,443,0.8768853545188904,0.8942855000495911,0.40397921204566956,,,
6,517,,,,0.8796820640563965,0.8981229066848755,0.3990556299686432
6,517,0.882308840751648,0.8985421657562256,0.3964042663574219,,,
7,591,,,,0.8795070648193359,0.8982113599777222,0.3977331519126892
7,591,0.880419909954071,0.8985334634780884,0.3961291015148163,,,
8,665,,,,0.8791253566741943,0.9003841876983643,0.39352378249168396
8,665,0.8830574154853821,0.9018185138702393,0.3899209499359131,,,
9,739,,,,0.887519359588623,0.9017948508262634,0.39084652066230774
9,739,0.8892331123352051,0.9035071134567261,0.3873240649700165,,,
10,813,,,,0.897149920463562,0.9062164425849915,0.3837471604347229
10,813,0.893726110458374,0.9063342809677124,0.3823389708995819,,,
11,887,,,,0.8992617130279541,0.907686710357666,0.38013583421707153
11,887,0.8954899311065674,0.9078835844993591,0.3787420988082886,,,
12,961,,,,0.8888050317764282,0.9031507968902588,0.39015594124794006
12,961,0.8967071771621704,0.9088743925094604,0.3767482042312622,,,
13,1035,,,,0.8973268270492554,0.9079124927520752,0.38042688369750977
13,1035,0.9000675678253174,0.9106968641281128,0.3727968633174896,,,
14,1109,,,,0.8950107097625732,0.9087542295455933,0.3768080770969391
14,1109,0.8993455171585083,0.9119794368743896,0.37019750475883484,,,
15,1183,,,,0.9040087461471558,0.9112399220466614,0.37500667572021484
15,1183,0.9044545888900757,0.9144530296325684,0.3660924732685089,,,
16,1257,,,,0.901038408279419,0.9110646843910217,0.37337496876716614
16,1257,0.9029276371002197,0.9134517312049866,0.36797821521759033,,,
17,1331,,,,0.9010498523712158,0.9110554456710815,0.38008809089660645
17,1331,0.9053630232810974,0.9146683216094971,0.3658449649810791,,,
18,1405,,,,0.9070176482200623,0.9155566692352295,0.3650897145271301
18,1405,0.9076666235923767,0.9171043634414673,0.3608376979827881,,,
19,1479,,,,0.9036356210708618,0.9156914949417114,0.3673085570335388
19,1479,0.9063964486122131,0.9164063334465027,0.36197564005851746,,,
20,1553,,,,0.9056661128997803,0.9160332679748535,0.36328554153442383
20,1553,0.9087836742401123,0.9184325337409973,0.35824859142303467,,,
21,1627,,,,0.9105029106140137,0.9189634323120117,0.3585874140262604
21,1627,0.9099102020263672,0.9193012118339539,0.356023371219635,,,
22,1701,,,,0.9077803492546082,0.9179354310035706,0.36100855469703674
22,1701,0.9085954427719116,0.9179933071136475,0.35900062322616577,,,
23,1775,,,,0.9074234962463379,0.9168543815612793,0.3622857928276062
23,1775,0.9121801853179932,0.9210479259490967,0.3522491753101349,,,
24,1849,,,,0.9127472639083862,0.9206135272979736,0.35622528195381165
24,1849,0.9131667017936707,0.9218742847442627,0.35059836506843567,,,
25,1923,,,,0.908605694770813,0.917822003364563,0.3612305223941803
25,1923,0.9147461652755737,0.922419011592865,0.3499857783317566,,,
26,1997,,,,0.8972598910331726,0.9108718633651733,0.37636280059814453
26,1997,0.9130122065544128,0.9218870401382446,0.35096096992492676,,,
27,2071,,,,0.9139713048934937,0.9219043254852295,0.353836327791214
27,2071,0.9141150712966919,0.9220080375671387,0.35075896978378296,,,
28,2145,,,,0.9103332757949829,0.920697033405304,0.35465866327285767
28,2145,0.9119033217430115,0.9220302104949951,0.34991976618766785,,,
29,2219,,,,0.9139899015426636,0.9218889474868774,0.35100385546684265
29,2219,0.914253830909729,0.9236190319061279,0.34688064455986023,,,
30,2293,,,,0.9091767072677612,0.9187973141670227,0.3569789528846741
30,2293,0.9179368019104004,0.9250155687332153,0.3444361686706543,,,
31,2367,,,,0.9119787812232971,0.9209162592887878,0.35620683431625366
31,2367,0.9173340797424316,0.9248895645141602,0.34434857964515686,,,
32,2441,,,,0.9093594551086426,0.9164146780967712,0.36283305287361145
32,2441,0.9155207276344299,0.9241780042648315,0.34538760781288147,,,
33,2515,,,,0.9160592555999756,0.9226341247558594,0.3518550395965576
33,2515,0.916441798210144,0.924747884273529,0.34482741355895996,,,
34,2589,,,,0.9103488922119141,0.9202191233634949,0.3548941910266876
34,2589,0.9199397563934326,0.9265949726104736,0.3409791886806488,,,
35,2663,,,,0.913305401802063,0.9206957817077637,0.35322105884552
35,2663,0.9169526696205139,0.9248397350311279,0.3449520170688629,,,
36,2737,,,,0.9138435125350952,0.9227696657180786,0.3502272367477417
36,2737,0.9196662902832031,0.9263273477554321,0.34162822365760803,,,
37,2811,,,,0.9115318059921265,0.9206689596176147,0.3529838025569916
37,2811,0.9190951585769653,0.9266442656517029,0.3406996428966522,,,
38,2885,,,,0.9120149612426758,0.9217477440834045,0.3522539436817169
38,2885,0.9187771081924438,0.9260708093643188,0.3418125510215759,,,
39,2959,,,,0.9117347002029419,0.921417236328125,0.35320350527763367
39,2959,0.9210494160652161,0.9274123907089233,0.3392764925956726,,,
40,3033,,,,0.9155735969543457,0.9237273931503296,0.34770485758781433
40,3033,0.9207766652107239,0.9273771047592163,0.33940717577934265,,,
41,3107,,,,0.9166373014450073,0.9247019290924072,0.34510597586631775
41,3107,0.9217507839202881,0.9285074472427368,0.3364208936691284,,,
42,3181,,,,0.9180040955543518,0.9246619343757629,0.3479790687561035
42,3181,0.9210290908813477,0.9282048940658569,0.33714407682418823,,,
43,3255,,,,0.9172374606132507,0.9250738620758057,0.3467749357223511
43,3255,0.9232122898101807,0.9290797710418701,0.3352804481983185,,,
44,3329,,,,0.9208800792694092,0.9267864227294922,0.3430890142917633
44,3329,0.9226321578025818,0.9292808771133423,0.3347928524017334,,,
45,3403,,,,0.9185574054718018,0.9255455732345581,0.34692254662513733
45,3403,0.9232916831970215,0.9295437932014465,0.33454540371894836,,,
46,3477,,,,0.9205977916717529,0.92720627784729,0.34489843249320984
46,3477,0.9230823516845703,0.9290655255317688,0.33547547459602356,,,
47,3551,,,,0.9194528460502625,0.9268253445625305,0.34364524483680725
47,3551,0.923637866973877,0.9298558831214905,0.333290159702301,,,
48,3625,,,,0.9194787740707397,0.9254297018051147,0.3441079556941986
48,3625,0.9243425130844116,0.930375874042511,0.3324965238571167,,,
49,3699,,,,0.9202404618263245,0.9264545440673828,0.34214159846305847
49,3699,0.9252926707267761,0.9306247234344482,0.3321828544139862,,,
50,3773,,,,0.9197611212730408,0.9263291358947754,0.3440067172050476
50,3773,0.9238801002502441,0.9299817085266113,0.33315280079841614,,,
51,3847,,,,0.9212185144424438,0.9270811080932617,0.34077414870262146
51,3847,0.9244065284729004,0.9305521249771118,0.3318216800689697,,,
52,3921,,,,0.9204997420310974,0.9269375801086426,0.3431847393512726
52,3921,0.9255298376083374,0.9312012791633606,0.3302905261516571,,,
53,3995,,,,0.9168978929519653,0.9247857332229614,0.34499287605285645
53,3995,0.9264398813247681,0.9318289756774902,0.32947009801864624,,,
54,4069,,,,0.9207167625427246,0.927309513092041,0.34155821800231934
54,4069,0.9257568120956421,0.9313029050827026,0.33068862557411194,,,
55,4143,,,,0.9216152429580688,0.9279735088348389,0.33907410502433777
55,4143,0.9266078472137451,0.9314640760421753,0.3296830356121063,,,
56,4217,,,,0.9208901524543762,0.9280679225921631,0.33795273303985596
56,4217,0.9269943833351135,0.9322799444198608,0.3282093107700348,,,
57,4291,,,,0.919807493686676,0.9265567064285278,0.3425211012363434
57,4291,0.9278838634490967,0.9332072138786316,0.32600125670433044,,,
58,4365,,,,0.9173721671104431,0.9249320030212402,0.34586483240127563
58,4365,0.9264525771141052,0.9321955442428589,0.3281013071537018,,,
59,4439,,,,0.9227472543716431,0.9283630847930908,0.33864113688468933
59,4439,0.9276451468467712,0.9328824281692505,0.3268343210220337,,,
60,4513,,,,0.9236668348312378,0.9289605617523193,0.3388439416885376
60,4513,0.9283112287521362,0.9334017038345337,0.3254384696483612,,,
61,4587,,,,0.923035740852356,0.9292006492614746,0.3365527391433716
61,4587,0.9291914701461792,0.9340642690658569,0.32397833466529846,,,
62,4661,,,,0.9214914441108704,0.9279958009719849,0.33849290013313293
62,4661,0.9278873205184937,0.933213472366333,0.32564449310302734,,,
63,4735,,,,0.9204847812652588,0.9274999499320984,0.33980587124824524
63,4735,0.9275376796722412,0.9329777956008911,0.32578298449516296,,,
64,4809,,,,0.9238816499710083,0.9292744398117065,0.3370046019554138
64,4809,0.9290130138397217,0.933945894241333,0.3240235447883606,,,
65,4883,,,,0.9234693646430969,0.9292174577713013,0.3363454043865204
65,4883,0.9301890730857849,0.9345189332962036,0.3228640556335449,,,
66,4957,,,,0.9225830435752869,0.9290835857391357,0.33731675148010254
66,4957,0.9295929670333862,0.9342756271362305,0.3231685161590576,,,
67,5031,,,,0.923211932182312,0.929049015045166,0.33650097250938416
67,5031,0.9292814135551453,0.9343615770339966,0.3227942883968353,,,
68,5105,,,,0.9232672452926636,0.9293512105941772,0.3365453779697418
68,5105,0.930819034576416,0.9349782466888428,0.32192060351371765,,,
69,5179,,,,0.9232776165008545,0.9295496940612793,0.3366994559764862
69,5179,0.9302548170089722,0.9352782964706421,0.3212146759033203,,,
70,5253,,,,0.923382580280304,0.9295142889022827,0.3352191746234894
70,5253,0.930561900138855,0.9351295232772827,0.3214808404445648,,,
71,5327,,,,0.923363447189331,0.9293444752693176,0.3366832137107849
71,5327,0.9309954643249512,0.9354753494262695,0.32064446806907654,,,
72,5401,,,,0.9244086742401123,0.9300481081008911,0.3349728584289551
72,5401,0.9309663772583008,0.9356805086135864,0.3200342059135437,,,
73,5475,,,,0.9242292046546936,0.9296326041221619,0.33615463972091675
73,5475,0.9308069944381714,0.935791015625,0.319315642118454,,,
74,5549,,,,0.9235039353370667,0.9298253059387207,0.33580994606018066
74,5549,0.9319051504135132,0.9361027479171753,0.3190385103225708,,,
75,5623,,,,0.9238885641098022,0.9297102093696594,0.33487796783447266
75,5623,0.9316235780715942,0.9361928701400757,0.31893646717071533,,,
76,5697,,,,0.9242756962776184,0.9303689002990723,0.33295586705207825
76,5697,0.9315816164016724,0.9362666010856628,0.3185018002986908,,,
77,5771,,,,0.9242345094680786,0.9300051331520081,0.33433452248573303
77,5771,0.9319424033164978,0.9360854625701904,0.3188636600971222,,,
78,5845,,,,0.9241803884506226,0.9301765561103821,0.3342489004135132
78,5845,0.9330978989601135,0.9367966651916504,0.3177647888660431,,,
79,5919,,,,0.9245520234107971,0.9301639795303345,0.3342384397983551
79,5919,0.9327752590179443,0.9371857047080994,0.31650617718696594,,,
80,5993,,,,0.9244047403335571,0.9302331209182739,0.3341469168663025
80,5993,0.932620644569397,0.9369862675666809,0.31692415475845337,,,
81,6067,,,,0.9243150949478149,0.9303426742553711,0.3339184522628784
81,6067,0.9326441884040833,0.9369529485702515,0.3168984055519104,,,
82,6141,,,,0.9248130917549133,0.9305079579353333,0.33350518345832825
82,6141,0.9329128265380859,0.9373072981834412,0.31585565209388733,,,
83,6215,,,,0.9246830940246582,0.9306296706199646,0.3335053622722626
83,6215,0.9330296516418457,0.9370009899139404,0.31693968176841736,,,
84,6289,,,,0.9256222248077393,0.9311568737030029,0.33198249340057373
84,6289,0.9326639175415039,0.9370890855789185,0.31669607758522034,,,
85,6363,,,,0.9254056215286255,0.9308343529701233,0.3327696621417999
85,6363,0.9331036806106567,0.9374096393585205,0.3158479332923889,,,
86,6437,,,,0.925417959690094,0.9309819340705872,0.332180380821228
86,6437,0.9331861734390259,0.9375143051147461,0.3155530095100403,,,
87,6511,,,,0.9256677031517029,0.9312695264816284,0.33170413970947266
87,6511,0.933645486831665,0.937625527381897,0.31573766469955444,,,
88,6585,,,,0.9257970452308655,0.9313896298408508,0.33166176080703735
88,6585,0.9337912201881409,0.9377826452255249,0.3150918185710907,,,
89,6659,,,,0.9255099296569824,0.9311627149581909,0.3321184813976288
89,6659,0.9328163862228394,0.9374840259552002,0.31534096598625183,,,
90,6733,,,,0.9257203936576843,0.9312431812286377,0.33196866512298584
90,6733,0.933435320854187,0.9376546144485474,0.3153893053531647,,,
91,6807,,,,0.9257511496543884,0.9312355518341064,0.33185356855392456
91,6807,0.9333160519599915,0.9375462532043457,0.3155466616153717,,,
92,6881,,,,0.9256774187088013,0.9312080144882202,0.3319666385650635
92,6881,0.9339819550514221,0.937994658946991,0.3144596517086029,,,
93,6955,,,,0.9256629943847656,0.9312705993652344,0.33181485533714294
93,6955,0.9339187145233154,0.938111424446106,0.3141884207725525,,,
94,7029,,,,0.925511360168457,0.9311702847480774,0.33191922307014465
94,7029,0.9346835613250732,0.9385392069816589,0.3131968677043915,,,
95,7103,,,,0.9255430102348328,0.9311689138412476,0.33201491832733154
95,7103,0.9337923526763916,0.9380152821540833,0.31453150510787964,,,
96,7177,,,,0.9256428480148315,0.9312164783477783,0.33196645975112915
96,7177,0.9342014789581299,0.9381102323532104,0.31430062651634216,,,
97,7251,,,,0.9256711602210999,0.9312359094619751,0.33192363381385803
97,7251,0.9339538812637329,0.937828779220581,0.3153596520423889,,,
98,7325,,,,0.9256681203842163,0.9312319755554199,0.3319163918495178
98,7325,0.9343467950820923,0.9381817579269409,0.3140202462673187,,,
