epoch,step,train_auprc,train_auroc,train_loss,val_auprc,val_auroc,val_loss
0,73,,,,0.9416639804840088,0.9946127533912659,0.18350404500961304
0,73,0.8731850981712341,0.9878250360488892,0.26342132687568665,,,
1,147,,,,0.9473094940185547,0.9952343702316284,0.17481745779514313
1,147,0.932898759841919,0.9944002628326416,0.17648568749427795,,,
2,221,,,,0.946586012840271,0.9949840307235718,0.17208482325077057
2,221,0.9378026127815247,0.9947916269302368,0.1692667007446289,,,
3,295,,,,0.9470868110656738,0.9951200485229492,0.17859047651290894
3,295,0.9414576292037964,0.9951815009117126,0.1627872735261917,,,
4,369,,,,0.9462273120880127,0.9951640367507935,0.17280066013336182
4,369,0.9475981593132019,0.9958240389823914,0.1498561054468155,,,
5,443,,,,0.9545295238494873,0.99599289894104,0.16180965304374695
5,443,0.951630711555481,0.9961420297622681,0.14543554186820984,,,
6,517,,,,0.9586362242698669,0.9962888956069946,0.15401065349578857
6,517,0.952041506767273,0.9963144063949585,0.1392703503370285,,,
7,591,,,,0.9550333023071289,0.9961382150650024,0.15065275132656097
7,591,0.9556212425231934,0.9966485500335693,0.132437065243721,,,
8,665,,,,0.9547961950302124,0.9959425926208496,0.15407247841358185
8,665,0.957084059715271,0.9968499541282654,0.12705537676811218,,,
9,739,,,,0.9546831846237183,0.99620521068573,0.14854177832603455
9,739,0.9542741179466248,0.9966509342193604,0.13207285106182098,,,
10,813,,,,0.9581631422042847,0.9963663816452026,0.14622615277767181
10,813,0.9625450372695923,0.9971742630004883,0.12247262895107269,,,
11,887,,,,0.9575257301330566,0.9965389966964722,0.14055046439170837
11,887,0.959683895111084,0.9970403909683228,0.12303365767002106,,,
12,961,,,,0.9530836939811707,0.996103048324585,0.15082161128520966
12,961,0.9624611735343933,0.9973107576370239,0.115910604596138,,,
13,1035,,,,0.9590064883232117,0.9965605139732361,0.14787325263023376
13,1035,0.9599554538726807,0.9970555305480957,0.123508982360363,,,
14,1109,,,,0.9578790068626404,0.9965592622756958,0.13900329172611237
14,1109,0.9630992412567139,0.9974094033241272,0.11200322955846786,,,
15,1183,,,,0.9561457633972168,0.9961551427841187,0.1660601943731308
15,1183,0.9626758098602295,0.9973099231719971,0.11710482090711594,,,
16,1257,,,,0.9601626396179199,0.9966614246368408,0.13924896717071533
16,1257,0.9651896953582764,0.9974879026412964,0.11259190738201141,,,
17,1331,,,,0.9596422910690308,0.9966014623641968,0.14917191863059998
17,1331,0.9645662307739258,0.9975814819335938,0.10715454071760178,,,
18,1405,,,,0.9574666023254395,0.9962167143821716,0.16210322082042694
18,1405,0.9688714742660522,0.9978221654891968,0.10313024371862411,,,
19,1479,,,,0.9605554342269897,0.9964812994003296,0.16430021822452545
19,1479,0.9644955992698669,0.9975924491882324,0.10542794317007065,,,
20,1553,,,,0.9616121053695679,0.9969198107719421,0.13203944265842438
20,1553,0.9677251577377319,0.997807502746582,0.10260574519634247,,,
21,1627,,,,0.9574506282806396,0.9960414171218872,0.16677428781986237
21,1627,0.9698671102523804,0.9979864954948425,0.09662628918886185,,,
22,1701,,,,0.9619226455688477,0.9966554045677185,0.16559173166751862
22,1701,0.9697918891906738,0.9979740381240845,0.09641667455434799,,,
23,1775,,,,0.962505578994751,0.9968933463096619,0.13821597397327423
23,1775,0.9689984321594238,0.9980096220970154,0.09583867341279984,,,
24,1849,,,,0.9609082937240601,0.9967133402824402,0.1436510980129242
24,1849,0.975454568862915,0.9983011484146118,0.09020829945802689,,,
25,1923,,,,0.9593721628189087,0.9963656663894653,0.18213249742984772
25,1923,0.9702212810516357,0.9980565309524536,0.09325195103883743,,,
26,1997,,,,0.9628737568855286,0.9968494772911072,0.14280880987644196
26,1997,0.9725128412246704,0.9981046915054321,0.09548578411340714,,,
27,2071,,,,0.9623111486434937,0.996802568435669,0.16014622151851654
27,2071,0.974212646484375,0.998318076133728,0.0847664624452591,,,
28,2145,,,,0.9629497528076172,0.9967992901802063,0.1618332713842392
28,2145,0.9741431474685669,0.9982950091362,0.08523190766572952,,,
29,2219,,,,0.9628170132637024,0.996798038482666,0.14584718644618988
29,2219,0.9746984243392944,0.9983057379722595,0.08698143064975739,,,
30,2293,,,,0.9612065553665161,0.996778130531311,0.15248218178749084
30,2293,0.9758511185646057,0.99844890832901,0.08069856464862823,,,
31,2367,,,,0.9614807367324829,0.9966955184936523,0.17057015001773834
31,2367,0.9741039872169495,0.9983394145965576,0.08249935507774353,,,
32,2441,,,,0.9628605842590332,0.9966462850570679,0.17244526743888855
32,2441,0.9767227172851562,0.9984791278839111,0.08156388998031616,,,
33,2515,,,,0.9593161344528198,0.9963800311088562,0.24903999269008636
33,2515,0.9763813614845276,0.9984620809555054,0.08259351551532745,,,
34,2589,,,,0.9600459337234497,0.9964772462844849,0.18338347971439362
34,2589,0.976730227470398,0.9985203742980957,0.07906574010848999,,,
35,2663,,,,0.9644260406494141,0.9967690706253052,0.15722133219242096
35,2663,0.9755133390426636,0.9984099864959717,0.08214638382196426,,,
36,2737,,,,0.9651726484298706,0.996917724609375,0.15224029123783112
36,2737,0.9758087992668152,0.9984602928161621,0.07786867767572403,,,
