geo_key
"{""type"":""Point"",""coordinates"":[-117.06834284392365,48.20819307249635]}"
"{""type"":""Point"",""coordinates"":[-117.06875684030364,46.535386776845655]}"
"{""type"":""Point"",""coordinates"":[-117.06898987256706,46.68223484587873]}"
"{""type"":""Point"",""coordinates"":[-117.07079815594231,46.733266218389105]}"
"{""type"":""Point"",""coordinates"":[-117.07083964307435,46.744904827110794]}"
"{""type"":""Point"",""coordinates"":[-117.07103865229301,46.605621215518525]}"
"{""type"":""Point"",""coordinates"":[-117.07133917650005,47.5405120068976]}"
"{""type"":""Point"",""coordinates"":[-117.07173186424843,48.608326125156744]}"
"{""type"":""Point"",""coordinates"":[-117.07317732304172,46.27543230327014]}"
"{""type"":""Point"",""coordinates"":[-117.07565462074291,48.64617815575128]}"
"{""type"":""Point"",""coordinates"":[-117.07623364192958,46.827508710662954]}"
"{""type"":""Point"",""coordinates"":[-117.07762560623361,47.47022236356151]}"
"{""type"":""Point"",""coordinates"":[-117.07863447052377,48.55862024584412]}"
"{""type"":""Point"",""coordinates"":[-117.07915145020006,47.10211529896032]}"
"{""type"":""Point"",""coordinates"":[-117.07936888845028,47.54246374417977]}"
"{""type"":""Point"",""coordinates"":[-117.08059551160754,47.54576964848478]}"
"{""type"":""Point"",""coordinates"":[-117.0807136012287,47.29163950438046]}"
"{""type"":""Point"",""coordinates"":[-117.08095599960689,47.21897420515607]}"
"{""type"":""Point"",""coordinates"":[-117.08099021362462,46.16879425411425]}"
"{""type"":""Point"",""coordinates"":[-117.0817605892638,48.263252158471786]}"
"{""type"":""Point"",""coordinates"":[-117.08189980250387,48.9457715815342]}"
"{""type"":""Point"",""coordinates"":[-117.0819045231578,47.23110071946421]}"
"{""type"":""Point"",""coordinates"":[-117.08198285353161,47.387398745931876]}"
"{""type"":""Point"",""coordinates"":[-117.08256793398608,48.49568357336123]}"
"{""type"":""Point"",""coordinates"":[-117.08316550485851,48.85071995086465]}"
"{""type"":""Point"",""coordinates"":[-117.08318905683103,48.328873146822374]}"
"{""type"":""Point"",""coordinates"":[-117.08439661042455,46.023174705968636]}"
"{""type"":""Point"",""coordinates"":[-117.08446107702564,48.395947210096125]}"
"{""type"":""Point"",""coordinates"":[-117.084604783969,48.88558287074604]}"
"{""type"":""Point"",""coordinates"":[-117.08513950643966,47.071626111849234]}"
"{""type"":""Point"",""coordinates"":[-117.08691314181532,46.950773833470066]}"
"{""type"":""Point"",""coordinates"":[-117.08726523102042,46.31102032601207]}"
"{""type"":""Point"",""coordinates"":[-117.08758796054416,48.66128942827842]}"
"{""type"":""Point"",""coordinates"":[-117.08819344933254,48.03548168142581]}"
"{""type"":""Point"",""coordinates"":[-117.08926966525355,46.664768103777064]}"
"{""type"":""Point"",""coordinates"":[-117.08947774739777,46.815072259064344]}"
"{""type"":""Point"",""coordinates"":[-117.0918457270182,48.27754468200688]}"
"{""type"":""Point"",""coordinates"":[-117.09301041430163,47.61184682391847]}"
"{""type"":""Point"",""coordinates"":[-117.09367011705123,46.81244357870074]}"
"{""type"":""Point"",""coordinates"":[-117.0947699266431,47.61492619188582]}"
"{""type"":""Point"",""coordinates"":[-117.09496135906362,46.32264980600069]}"
"{""type"":""Point"",""coordinates"":[-117.09508946960909,48.58125719000576]}"
"{""type"":""Point"",""coordinates"":[-117.09685751136354,46.10351627260477]}"
"{""type"":""Point"",""coordinates"":[-117.09701434795645,47.56612201414006]}"
"{""type"":""Point"",""coordinates"":[-117.0970556343299,46.339838525573136]}"
"{""type"":""Point"",""coordinates"":[-117.0977410277668,46.389697663518014]}"
"{""type"":""Point"",""coordinates"":[-117.09781208164264,47.324779476390844]}"
"{""type"":""Point"",""coordinates"":[-117.09784243371938,47.819291214498705]}"
"{""type"":""Point"",""coordinates"":[-117.09792683057421,47.68107235397572]}"
"{""type"":""Point"",""coordinates"":[-117.09880931777246,46.53288568521662]}"
"{""type"":""Point"",""coordinates"":[-117.09911007330409,47.4732499310667]}"
"{""type"":""Point"",""coordinates"":[-117.09922669407737,46.090501116123555]}"
"{""type"":""Point"",""coordinates"":[-117.09987173709499,48.803856700427694]}"
"{""type"":""Point"",""coordinates"":[-117.10032909615244,46.31062335021148]}"
"{""type"":""Point"",""coordinates"":[-117.10057043626891,46.754975763537715]}"
"{""type"":""Point"",""coordinates"":[-117.10152181155675,47.591140683562976]}"
"{""type"":""Point"",""coordinates"":[-117.10209523222885,48.80524345556968]}"
"{""type"":""Point"",""coordinates"":[-117.10283114067443,47.23584373758347]}"
"{""type"":""Point"",""coordinates"":[-117.10400355537024,47.35068472418403]}"
"{""type"":""Point"",""coordinates"":[-117.10429580798485,46.648882190022185]}"
"{""type"":""Point"",""coordinates"":[-117.1043742146715,46.929857100662716]}"
"{""type"":""Point"",""coordinates"":[-117.10457333242144,48.72146849271974]}"
"{""type"":""Point"",""coordinates"":[-117.10576365638553,47.98069819510876]}"
"{""type"":""Point"",""coordinates"":[-117.10590290854658,47.23605590082761]}"
"{""type"":""Point"",""coordinates"":[-117.10629815586292,46.025611866745145]}"
"{""type"":""Point"",""coordinates"":[-117.10632075167652,48.17666604885957]}"
"{""type"":""Point"",""coordinates"":[-117.10683823690279,46.93437499198203]}"
"{""type"":""Point"",""coordinates"":[-117.10784536350575,48.69540186792341]}"
"{""type"":""Point"",""coordinates"":[-117.10923591358863,48.21775805817837]}"
"{""type"":""Point"",""coordinates"":[-117.1099553627132,48.974062063690134]}"
"{""type"":""Point"",""coordinates"":[-117.11054180235239,48.13797777733407]}"
"{""type"":""Point"",""coordinates"":[-117.11183778336172,46.41502960632109]}"
"{""type"":""Point"",""coordinates"":[-117.11246578865872,46.6030867477992]}"
"{""type"":""Point"",""coordinates"":[-117.11246968065876,48.77936440787067]}"
"{""type"":""Point"",""coordinates"":[-117.11385941824264,48.11709904897264]}"
"{""type"":""Point"",""coordinates"":[-117.11439071951403,47.52574787284674]}"
"{""type"":""Point"",""coordinates"":[-117.11479488362029,48.499233815613316]}"
"{""type"":""Point"",""coordinates"":[-117.11513222845912,47.926959469173]}"
"{""type"":""Point"",""coordinates"":[-117.11660129546479,48.54488940275714]}"
"{""type"":""Point"",""coordinates"":[-117.11709420167715,46.42644950744117]}"
"{""type"":""Point"",""coordinates"":[-117.11769029308157,48.7051395957632]}"
"{""type"":""Point"",""coordinates"":[-117.11804771740238,46.48919563910983]}"
"{""type"":""Point"",""coordinates"":[-117.11884597328269,48.00159372237325]}"
"{""type"":""Point"",""coordinates"":[-117.11923473824146,46.839161992475056]}"
"{""type"":""Point"",""coordinates"":[-117.12082967852481,46.88053413133729]}"
"{""type"":""Point"",""coordinates"":[-117.12350819524549,48.97372459905645]}"
"{""type"":""Point"",""coordinates"":[-117.12564466015432,47.37231972564354]}"
"{""type"":""Point"",""coordinates"":[-117.12597833646515,48.67097001975978]}"
"{""type"":""Point"",""coordinates"":[-117.12663705824232,46.814196221466155]}"
"{""type"":""Point"",""coordinates"":[-117.12683722180321,47.359143905525684]}"
"{""type"":""Point"",""coordinates"":[-117.1269587126808,48.55869403700236]}"
"{""type"":""Point"",""coordinates"":[-117.12816061757349,48.46072872339568]}"
"{""type"":""Point"",""coordinates"":[-117.1289264683283,48.5646298152299]}"
"{""type"":""Point"",""coordinates"":[-117.12927516292923,48.580928539515966]}"
"{""type"":""Point"",""coordinates"":[-117.12951561134064,46.470580459389815]}"
"{""type"":""Point"",""coordinates"":[-117.1297540031665,47.826233511661286]}"
"{""type"":""Point"",""coordinates"":[-117.1298849834247,46.271701080949974]}"
"{""type"":""Point"",""coordinates"":[-117.13035158994086,47.92699007863599]}"
"{""type"":""Point"",""coordinates"":[-117.13039800763399,46.27066755335277]}"
"{""type"":""Point"",""coordinates"":[-117.13117005535237,47.34610341025577]}"
"{""type"":""Point"",""coordinates"":[-117.13149090219805,46.57983358704436]}"
"{""type"":""Point"",""coordinates"":[-117.13160506644972,47.841787789472455]}"
"{""type"":""Point"",""coordinates"":[-117.13178590359253,46.03333057002664]}"
"{""type"":""Point"",""coordinates"":[-117.13181009405213,47.43408468501779]}"
"{""type"":""Point"",""coordinates"":[-117.13257399220666,46.04347571190718]}"
"{""type"":""Point"",""coordinates"":[-117.1335465609628,47.93341850213878]}"
"{""type"":""Point"",""coordinates"":[-117.13476111145154,46.97018917587234]}"
"{""type"":""Point"",""coordinates"":[-117.13597217347991,48.8381504792579]}"
"{""type"":""Point"",""coordinates"":[-117.13748237109186,48.20156142956918]}"
"{""type"":""Point"",""coordinates"":[-117.13804031624319,47.089007005737955]}"
"{""type"":""Point"",""coordinates"":[-117.1381177936659,48.939659515694714]}"
"{""type"":""Point"",""coordinates"":[-117.13832014777627,47.326216491250484]}"
"{""type"":""Point"",""coordinates"":[-117.13860490268611,48.684477033006004]}"
"{""type"":""Point"",""coordinates"":[-117.13867659292256,46.03683958132904]}"
"{""type"":""Point"",""coordinates"":[-117.13931023838015,48.733025217517536]}"
"{""type"":""Point"",""coordinates"":[-117.14017280700271,48.71119858106815]}"
"{""type"":""Point"",""coordinates"":[-117.14104878485259,46.527491273167016]}"
"{""type"":""Point"",""coordinates"":[-117.14178873879281,46.848745625439676]}"
"{""type"":""Point"",""coordinates"":[-117.14184054048111,46.12162598759162]}"
"{""type"":""Point"",""coordinates"":[-117.1432093177778,46.109369764070465]}"
"{""type"":""Point"",""coordinates"":[-117.14404031498675,48.54307340878701]}"
"{""type"":""Point"",""coordinates"":[-117.14453625587763,46.62028565596835]}"
"{""type"":""Point"",""coordinates"":[-117.14509314971416,47.782783254525526]}"
"{""type"":""Point"",""coordinates"":[-117.14637904816637,48.37163662643864]}"
"{""type"":""Point"",""coordinates"":[-117.14670540512681,48.64983839386361]}"
"{""type"":""Point"",""coordinates"":[-117.14793156482202,48.93025055071349]}"
"{""type"":""Point"",""coordinates"":[-117.14833171427766,48.26875733927259]}"
"{""type"":""Point"",""coordinates"":[-117.14847977155836,47.84581470919476]}"
"{""type"":""Point"",""coordinates"":[-117.14887540166954,48.020641641512896]}"
"{""type"":""Point"",""coordinates"":[-117.14900565198585,46.68320868299127]}"
"{""type"":""Point"",""coordinates"":[-117.15033094241659,48.24362227656714]}"
"{""type"":""Point"",""coordinates"":[-117.15047971633447,47.25767000633815]}"
"{""type"":""Point"",""coordinates"":[-117.1505481705606,47.51194881412624]}"
"{""type"":""Point"",""coordinates"":[-117.15125517835293,46.67561212614827]}"
"{""type"":""Point"",""coordinates"":[-117.15168133309018,48.424383609984666]}"
"{""type"":""Point"",""coordinates"":[-117.15185060782866,47.18168238829981]}"
"{""type"":""Point"",""coordinates"":[-117.15192374222522,48.81953207593143]}"
"{""type"":""Point"",""coordinates"":[-117.15266150447165,46.52799044805283]}"
"{""type"":""Point"",""coordinates"":[-117.15354326557309,47.36098036672533]}"
"{""type"":""Point"",""coordinates"":[-117.15421906545643,48.52703775197596]}"
"{""type"":""Point"",""coordinates"":[-117.15436135955785,46.423562954409405]}"
"{""type"":""Point"",""coordinates"":[-117.15437092702813,46.03951645926234]}"
"{""type"":""Point"",""coordinates"":[-117.15573306165787,47.46039065218275]}"
"{""type"":""Point"",""coordinates"":[-117.15575539576822,46.27243373133454]}"
"{""type"":""Point"",""coordinates"":[-117.15699981700814,48.2971019413399]}"
"{""type"":""Point"",""coordinates"":[-117.15813488772288,46.17891512447556]}"
"{""type"":""Point"",""coordinates"":[-117.15866210189347,47.28098961407582]}"
"{""type"":""Point"",""coordinates"":[-117.15903255144968,46.58678241793845]}"
"{""type"":""Point"",""coordinates"":[-117.15997759447121,46.6212445350203]}"
"{""type"":""Point"",""coordinates"":[-117.16025089940445,46.70284970690312]}"
"{""type"":""Point"",""coordinates"":[-117.16127259297288,46.55733988604607]}"
"{""type"":""Point"",""coordinates"":[-117.1630564235041,48.30646506180564]}"
"{""type"":""Point"",""coordinates"":[-117.16314860765901,47.781378607354114]}"
"{""type"":""Point"",""coordinates"":[-117.16404054316448,47.78399928909449]}"
"{""type"":""Point"",""coordinates"":[-117.16416111345087,47.3742283013892]}"
"{""type"":""Point"",""coordinates"":[-117.16438351197134,47.55715772738206]}"
"{""type"":""Point"",""coordinates"":[-117.16441800628544,46.78347980259217]}"
"{""type"":""Point"",""coordinates"":[-117.16454853632892,47.110588760827405]}"
"{""type"":""Point"",""coordinates"":[-117.164785821519,48.04248592946522]}"
"{""type"":""Point"",""coordinates"":[-117.16794388398705,47.781595766972835]}"
"{""type"":""Point"",""coordinates"":[-117.16807673712145,46.43795239675998]}"
"{""type"":""Point"",""coordinates"":[-117.16951556918679,47.46974403165019]}"
"{""type"":""Point"",""coordinates"":[-117.17039278630696,46.65634935527114]}"
"{""type"":""Point"",""coordinates"":[-117.17139874200144,48.17184343357024]}"
"{""type"":""Point"",""coordinates"":[-117.17176784511798,48.9680277300479]}"
"{""type"":""Point"",""coordinates"":[-117.17643973799004,46.33126487733542]}"
"{""type"":""Point"",""coordinates"":[-117.17773136984167,48.01338392648619]}"
"{""type"":""Point"",""coordinates"":[-117.1780888403505,46.02063736117108]}"
"{""type"":""Point"",""coordinates"":[-117.18027682462639,47.68757133790203]}"
"{""type"":""Point"",""coordinates"":[-117.18109322904661,46.79635586674032]}"
"{""type"":""Point"",""coordinates"":[-117.18420990485582,47.40362040831196]}"
"{""type"":""Point"",""coordinates"":[-117.18421519991504,46.437660708102044]}"
"{""type"":""Point"",""coordinates"":[-117.18435286676898,47.01002868390558]}"
"{""type"":""Point"",""coordinates"":[-117.18452696885184,47.01008005923882]}"
"{""type"":""Point"",""coordinates"":[-117.18479518844109,47.607796933728935]}"
"{""type"":""Point"",""coordinates"":[-117.18539538453616,47.78345779702906]}"
"{""type"":""Point"",""coordinates"":[-117.18601356349151,47.440291669556345]}"
"{""type"":""Point"",""coordinates"":[-117.18901463311155,48.45626310167598]}"
"{""type"":""Point"",""coordinates"":[-117.18920231653513,48.613474282079245]}"
"{""type"":""Point"",""coordinates"":[-117.18953469433629,48.84299700637016]}"
"{""type"":""Point"",""coordinates"":[-117.18977818278971,48.42271213080825]}"
"{""type"":""Point"",""coordinates"":[-117.19029706449876,47.90685205932984]}"
"{""type"":""Point"",""coordinates"":[-117.19068042386691,47.02220561741805]}"
"{""type"":""Point"",""coordinates"":[-117.19111375936922,47.586128126303024]}"
"{""type"":""Point"",""coordinates"":[-117.19136089958312,46.34729217761983]}"
"{""type"":""Point"",""coordinates"":[-117.19165107172556,48.95726045358466]}"
"{""type"":""Point"",""coordinates"":[-117.19188092019151,47.57152890393146]}"
"{""type"":""Point"",""coordinates"":[-117.19189536492644,47.51774666949292]}"
"{""type"":""Point"",""coordinates"":[-117.19291620608027,47.216738351916604]}"
"{""type"":""Point"",""coordinates"":[-117.19433338288158,47.450777005500484]}"
"{""type"":""Point"",""coordinates"":[-117.1982118807785,46.87861451229182]}"
"{""type"":""Point"",""coordinates"":[-117.19843745300014,48.055484088945605]}"
"{""type"":""Point"",""coordinates"":[-117.19845351223582,46.09928938649796]}"
"{""type"":""Point"",""coordinates"":[-117.19985531309014,47.828515340029256]}"
"{""type"":""Point"",""coordinates"":[-117.2004528800411,47.31801358143626]}"
"{""type"":""Point"",""coordinates"":[-117.20079567061876,48.95152889088645]}"
"{""type"":""Point"",""coordinates"":[-117.20089854538274,46.09421093019863]}"
"{""type"":""Point"",""coordinates"":[-117.20127659255866,48.83062561630654]}"
"{""type"":""Point"",""coordinates"":[-117.20228662218634,47.21068283080979]}"
"{""type"":""Point"",""coordinates"":[-117.20380447337568,46.99642266396574]}"
"{""type"":""Point"",""coordinates"":[-117.20401158508344,46.03670540608316]}"
"{""type"":""Point"",""coordinates"":[-117.20482485320349,47.2192368175706]}"
"{""type"":""Point"",""coordinates"":[-117.20501580074225,47.95890513649096]}"
"{""type"":""Point"",""coordinates"":[-117.20531355609073,46.406634298446946]}"
"{""type"":""Point"",""coordinates"":[-117.20541054105678,46.577215362778404]}"
"{""type"":""Point"",""coordinates"":[-117.20563842982341,48.7939824600951]}"
"{""type"":""Point"",""coordinates"":[-117.20753862574372,46.13560118425788]}"
"{""type"":""Point"",""coordinates"":[-117.20775338204083,48.558185383724705]}"
"{""type"":""Point"",""coordinates"":[-117.20791002820441,46.261651985933185]}"
"{""type"":""Point"",""coordinates"":[-117.20848221975841,47.84668189568298]}"
"{""type"":""Point"",""coordinates"":[-117.2086284249934,46.082766897555906]}"
"{""type"":""Point"",""coordinates"":[-117.20975021624913,47.282308644668746]}"
"{""type"":""Point"",""coordinates"":[-117.20979074475754,46.08612560693644]}"
"{""type"":""Point"",""coordinates"":[-117.2112211712052,46.54037109297539]}"
"{""type"":""Point"",""coordinates"":[-117.21131632085441,48.02514727089242]}"
"{""type"":""Point"",""coordinates"":[-117.21382081670846,46.41834973857268]}"
"{""type"":""Point"",""coordinates"":[-117.21406231628507,46.186656718709955]}"
"{""type"":""Point"",""coordinates"":[-117.21408042345644,46.040311574164264]}"
"{""type"":""Point"",""coordinates"":[-117.21493332797272,48.039314973553815]}"
"{""type"":""Point"",""coordinates"":[-117.21510965778707,48.96728960539032]}"
"{""type"":""Point"",""coordinates"":[-117.21541881606387,46.31030326813924]}"
"{""type"":""Point"",""coordinates"":[-117.21543099365778,46.5113114634706]}"
"{""type"":""Point"",""coordinates"":[-117.21760121460163,47.87866100684359]}"
"{""type"":""Point"",""coordinates"":[-117.21797241434665,47.81547345829192]}"
"{""type"":""Point"",""coordinates"":[-117.21839428728109,47.21394186678413]}"
"{""type"":""Point"",""coordinates"":[-117.21985829010042,48.852252963051114]}"
"{""type"":""Point"",""coordinates"":[-117.2198984926504,48.81593943231475]}"
"{""type"":""Point"",""coordinates"":[-117.22029846159211,47.919994175768245]}"
"{""type"":""Point"",""coordinates"":[-117.22050314310096,47.0143636472393]}"
"{""type"":""Point"",""coordinates"":[-117.22091019781445,48.07056576071463]}"
"{""type"":""Point"",""coordinates"":[-117.22174543522175,46.84516373493728]}"
"{""type"":""Point"",""coordinates"":[-117.22278248854215,46.141097073547456]}"
"{""type"":""Point"",""coordinates"":[-117.2234951389745,46.99060732809264]}"
"{""type"":""Point"",""coordinates"":[-117.22361636487378,46.190170445789995]}"
"{""type"":""Point"",""coordinates"":[-117.22438900856136,46.61459315344439]}"
"{""type"":""Point"",""coordinates"":[-117.224583267015,48.86064606845668]}"
"{""type"":""Point"",""coordinates"":[-117.2246066944625,47.28602881039037]}"
"{""type"":""Point"",""coordinates"":[-117.2246606308423,48.66751878235243]}"
"{""type"":""Point"",""coordinates"":[-117.2256826674504,48.84058808050848]}"
"{""type"":""Point"",""coordinates"":[-117.22575719489564,47.8921185809802]}"
"{""type"":""Point"",""coordinates"":[-117.22707574891548,48.623883181292676]}"
"{""type"":""Point"",""coordinates"":[-117.22861208885594,46.83684785588996]}"
"{""type"":""Point"",""coordinates"":[-117.22940624151278,46.23775160472479]}"
"{""type"":""Point"",""coordinates"":[-117.22984954986572,48.277048524478715]}"
"{""type"":""Point"",""coordinates"":[-117.23051061546391,48.83415954830349]}"
"{""type"":""Point"",""coordinates"":[-117.23063025677395,47.79078305277058]}"
"{""type"":""Point"",""coordinates"":[-117.2307898540324,48.53506625827473]}"
"{""type"":""Point"",""coordinates"":[-117.23087134114499,46.1802650976231]}"
"{""type"":""Point"",""coordinates"":[-117.23104288220956,46.57443622715434]}"
"{""type"":""Point"",""coordinates"":[-117.23140618264654,47.21488414479012]}"
"{""type"":""Point"",""coordinates"":[-117.23162343860685,48.15150917589332]}"
"{""type"":""Point"",""coordinates"":[-117.23196698288103,48.7460615820315]}"
"{""type"":""Point"",""coordinates"":[-117.23250769437998,48.221061616026724]}"
"{""type"":""Point"",""coordinates"":[-117.23264501341501,48.29123852789849]}"
"{""type"":""Point"",""coordinates"":[-117.23380453246827,46.85538547575572]}"
"{""type"":""Point"",""coordinates"":[-117.23465824910637,47.70995175535133]}"
"{""type"":""Point"",""coordinates"":[-117.23472531700921,47.14901848112876]}"
"{""type"":""Point"",""coordinates"":[-117.23490801064727,46.54317130494165]}"
"{""type"":""Point"",""coordinates"":[-117.2363272128991,46.379352907519106]}"
"{""type"":""Point"",""coordinates"":[-117.23672861003138,46.70901086213496]}"
"{""type"":""Point"",""coordinates"":[-117.23769572495124,47.69949303228751]}"
"{""type"":""Point"",""coordinates"":[-117.23840078098235,47.47421937550213]}"
"{""type"":""Point"",""coordinates"":[-117.24000989840094,47.82532181805173]}"
"{""type"":""Point"",""coordinates"":[-117.24015954537224,46.284307448788645]}"
"{""type"":""Point"",""coordinates"":[-117.24119442051088,48.84500029920129]}"
"{""type"":""Point"",""coordinates"":[-117.24194312973695,48.10217525293493]}"
"{""type"":""Point"",""coordinates"":[-117.24297567798685,47.779252649272706]}"
"{""type"":""Point"",""coordinates"":[-117.24356039997359,46.635944782255635]}"
"{""type"":""Point"",""coordinates"":[-117.24356525399448,47.44523147489815]}"
"{""type"":""Point"",""coordinates"":[-117.24661353304101,47.91844310521682]}"
"{""type"":""Point"",""coordinates"":[-117.24707575517948,46.55419796743428]}"
"{""type"":""Point"",""coordinates"":[-117.24714686124015,47.81020170380357]}"
"{""type"":""Point"",""coordinates"":[-117.24907983170928,47.48176557817803]}"
"{""type"":""Point"",""coordinates"":[-117.24936773991956,47.67889384458155]}"
"{""type"":""Point"",""coordinates"":[-117.25008889781311,47.82848910024721]}"
"{""type"":""Point"",""coordinates"":[-117.2511724375305,47.30226338309021]}"
"{""type"":""Point"",""coordinates"":[-117.25403747354095,48.00908530866578]}"
"{""type"":""Point"",""coordinates"":[-117.2549013589628,46.54283907596065]}"
"{""type"":""Point"",""coordinates"":[-117.2550724311773,48.427464179711436]}"
"{""type"":""Point"",""coordinates"":[-117.25526902881319,48.43733371264287]}"
"{""type"":""Point"",""coordinates"":[-117.25542319490147,48.011079518056555]}"
"{""type"":""Point"",""coordinates"":[-117.2558809055986,46.7890742654086]}"
"{""type"":""Point"",""coordinates"":[-117.2582785022138,46.06329379143272]}"
"{""type"":""Point"",""coordinates"":[-117.25936387868552,47.614211929720085]}"
"{""type"":""Point"",""coordinates"":[-117.26010103720394,46.39742774915757]}"
"{""type"":""Point"",""coordinates"":[-117.26056520396837,47.61450157874389]}"
"{""type"":""Point"",""coordinates"":[-117.26061964965197,48.47428381968693]}"
